"id","tweet_id","pub_date","original_text","category","subcategory","countries","entities_people","entities_orgs","entities_weapons","entities_locations","lat","lng","sentiment","severity","is_breaking","summary","context","implications","confirmation_status","source_count","sources_json","images","source","source_url","perspective","enriched_at","tier"
"11028","2079684088576041200","2026-07-21T21:50:03.000Z","BREAKING: Sirens are sounding in Kuwait amid Iranian attack","military","strike","IR;KW","","","","","","","escalatory","5","TRUE","BREAKING: Sirens are sounding in Kuwait amid Iranian attack","","","unconfirmed","0","[]","https://upload.wikimedia.org/wikipedia/commons/thumb/1/18/74th_Patriot_Regiment_missile_launch.jpg/1280px-74th_Patriot_Regiment_missile_launch.jpg","spectator","","","2026-07-22T14:30:05.000Z","base"
"11029","2079688659696304000","2026-07-21T22:10:03.000Z","US crude oil price

1st of July: $71

Now: $91.5 https://t.co/ZTaoZ0olO4","economic","","","","","","","","","neutral","3","FALSE","US crude oil price 1st of July: $71 Now: $91.5 https://t.co/ZTaoZ0olO4","","","unconfirmed","0","[]","https://upload.wikimedia.org/wikipedia/commons/thumb/d/d6/Pumpjacks.JPG/1280px-Pumpjacks.JPG","spectator","","","2026-07-22T14:30:05.000Z","base"
"11030","2079733514959012000","2026-07-22T01:10:03.000Z","BREAKING: US has agreed to a 30-year nuclear deal with Saudi Arabia that could facilitate nuclear enrichment in the country, according to Wall Street Journal report.","nuclear","nuclear","SA","","","","","","","escalatory","3","TRUE","BREAKING: US has agreed to a 30-year nuclear deal with Saudi Arabia that could facilitate nuclear enrichment in the country, according to...","","","unconfirmed","0","[]","","spectator","","","2026-07-22T14:30:05.000Z","base"
"11031","2079777567369032000","2026-07-22T04:00:03.000Z","US-Saudi nuclear deal is 'estimated to be worth tens of billions of dollars' and is 'designed to give American companies a central role in developing Saudi Arabia’s nuclear infrastructure while shutting out other foreign competitors', according to Wall Street Journal report. https://t.co/1MydZCLDOi","nuclear","nuclear","US;SA","","","","","","","escalatory","2","FALSE","US-Saudi nuclear deal is 'estimated to be worth tens of billions of dollars' and is 'designed to give American companies a central role i...","","","unconfirmed","0","[]","","spectator","","","2026-07-22T14:30:05.000Z","base"
"11032","2079797882614628600","2026-07-22T05:20:02.000Z","Brent crude oil price

1st of July: $71

Now: $92.3 https://t.co/D1ykXkLK1o","economic","","","","","","","","","neutral","3","FALSE","Brent crude oil price 1st of July: $71 Now: $92.3 https://t.co/D1ykXkLK1o","","","unconfirmed","0","[]","https://upload.wikimedia.org/wikipedia/commons/thumb/d/d6/Pumpjacks.JPG/1280px-Pumpjacks.JPG","spectator","","","2026-07-22T14:30:05.000Z","base"
"11033","2079872507813990700","2026-07-22T10:20:01.000Z","BREAKING: US crude oil price up 4%, rises to $95.","economic","","","","","","","","","neutral","4","TRUE","BREAKING: US crude oil price up 4%, rises to $95.","","","unconfirmed","0","[]","https://upload.wikimedia.org/wikipedia/commons/thumb/d/d6/Pumpjacks.JPG/1280px-Pumpjacks.JPG","spectator","","","2026-07-22T14:30:05.000Z","base"
"11034","2079882498952265700","2026-07-22T11:00:03.000Z","Brent crude oil price

1st of July: $71

Now: $95 https://t.co/HrzhUm0SS3","economic","","","","","","","","","neutral","3","FALSE","Brent crude oil price 1st of July: $71 Now: $95 https://t.co/HrzhUm0SS3","","","unconfirmed","0","[]","https://upload.wikimedia.org/wikipedia/commons/thumb/d/d6/Pumpjacks.JPG/1280px-Pumpjacks.JPG","spectator","","","2026-07-22T14:30:05.000Z","base"
"82cb5d960483ab08","","2026-07-20T08:41:22Z","From hundreds to thousands: How India's 'cockroach' protest movement has grown — BBC's Azadeh Moshiri reports as thousands attempt to march to India's parliament in support of the Cockroach Janta Party's demand for education reforms.","political","protest","IN","","","","","","","neutral","2","FALSE","From hundreds to thousands: How India's 'cockroach' protest movement has grown","","","unconfirmed","1","[]","https://ichef.bbci.co.uk/ace/standard/240/cpsprodpb/f7e1/live/a523fc00-8413-11f1-bee8-53ce494e1abc.jpg","BBC World","https://www.bbc.co.uk/news/videos/c0qvdywj97ko?at_medium=RSS&at_campaign=rss","western-uk","2026-07-22T22:18:03.000Z","base"
"58b9c6ead73b72de","","2026-07-20T11:37:00Z","Meet Andy Burnham, Britain's new prime minister — Andy Burnham has been sworn in as the successor to British Prime Minister Keir Starmer. Burnham, the former Manchester mayor, has become a leading figure in the Labour Party and one of the UK's most popular politicians.","political","","GB","","","","","","","neutral","2","FALSE","Meet Andy Burnham, Britain's new prime minister","","","unconfirmed","1","[]","","DW English","https://www.dw.com/en/meet-andy-burnham-britain-s-new-prime-minister/a-77664543?maca=en-rss-en-world-4025-rdf","german","2026-07-22T22:18:03.000Z","base"
"a7e42c0e05f2a927","","2026-07-20T12:00:00Z","From the General Assembly to Harlem: Mandela’s call to action endures — Sixty-seven minutes. That is how long volunteers spent serving lunch to people experiencing food insecurity at Refettorio Harlem in New York City&nbsp;last week – one for every year Nelson Mandela gave to public service.&nbsp;&nbsp;","political","","","","","","","","","neutral","2","FALSE","From the General Assembly to Harlem: Mandela’s call to action endures","","","unconfirmed","1","[]","https://global.unitednations.entermediadb.net/assets/mediadb/services/module/asset/downloads/preset/assets/2018/09/21-09-2018-Mandela-NICA46575.jpg/image560x340cropped.jpg","UN News","https://news.un.org/feed/view/en/story/2026/07/1167981","institutional","2026-07-22T22:18:03.000Z","base"
"c0c7992b9372700b","","2026-07-20T12:00:00Z","Health response brings lifesaving care closer to thousands in Yemen — Thousands of people in some of Yemen's most conflict-affected communities are receiving lifesaving health care closer to home, thanks to funding from the&nbsp;UN aid coordination office (OCHA) through the&nbsp;Yemen Humanitarian Fund.","humanitarian","","YE","","","","","","","neutral","2","FALSE","Health response brings lifesaving care closer to thousands in Yemen","","","unconfirmed","1","[]","https://global.unitednations.entermediadb.net/assets/mediadb/services/module/asset/downloads/preset/Collections/Production%20Library/2026/07/20-07-2026_WHO_Yemen.jpg/image560x340cropped.jpg","UN News","https://news.un.org/feed/view/en/story/2026/07/1167982","institutional","2026-07-22T22:18:03.000Z","base"
"a22d8dff60e518ba","","2026-07-20T12:00:00Z","Ukraine: Deadly Russian attacks severely damage aid warehouses — Russian attacks and drone strikes killed at least two children and injured dozens more across Ukraine over recent days while severely damaging three critical aid warehouses, UN agencies reported on Monday.","military","drone_strike","RU;UA","","","","","","","escalatory","5","FALSE","Ukraine: Deadly Russian attacks severely damage aid warehouses","","","unconfirmed","1","[]","https://global.unitednations.entermediadb.net/assets/mediadb/services/module/asset/downloads/preset/Collections/Production%20Library/2026/07/20-07-2026_UNICEF_Ukraine.jpg/image560x340cropped.jpg","UN News","https://news.un.org/feed/view/en/story/2026/07/1167980","institutional","2026-07-22T22:18:03.000Z","base"
"08fccec6b69a2f0f","","2026-07-20T12:00:00Z","Middle East: Civilians again under fire as US-Iran strikes continue — As the United States and Iran trade deadly attacks for a second week, the UN continues to call for de-escalation while highlighting the devastation caused to civilians and critical infrastructure across the Middle East.","military","strike","US;IR","","","","","","","de-escalatory","4","FALSE","Middle East: Civilians again under fire as US-Iran strikes continue","","","unconfirmed","1","[]","https://global.unitednations.entermediadb.net/assets/mediadb/services/module/asset/downloads/preset/Collections/Embargoed/03-03-2026-Unsplash-Iran-Tehran-03.jpg/image560x340cropped.jpg","UN News","https://news.un.org/feed/view/en/story/2026/07/1167979","institutional","2026-07-22T22:18:03.000Z","base"
"4872c6e9ab26ca5b","","2026-07-20T12:00:00Z","‘I consider it a miracle’: Pregnant woman pulled from post-quake rubble in Venezuela — When a 12-story apartment building pancaked in La Guaira, Venezuela, following two powerful earthquakes late last month, panic ensued to save people injured or trapped under the rubble.","political","","VE","","","","","","","neutral","2","FALSE","‘I consider it a miracle’: Pregnant woman pulled from post-quake rubble in Venezuela","","","unconfirmed","1","[]","https://global.unitednations.entermediadb.net/assets/mediadb/services/module/asset/downloads/preset/Collections/Embargoed/2026/07/17-07-2026_UNFPA_Venezuela-03.jpg/image560x340cropped.jpg","UN News","https://news.un.org/feed/view/en/story/2026/07/1167978","institutional","2026-07-22T22:18:03.000Z","base"
"60dfe548d1c4134f","","2026-07-20T12:00:00Z","LIVE: Haiti endures violence and hunger, but hopes grow for a more secure future — Haiti’s future success depends on “security, political engagement, and humanitarian action reinforcing each other,” the UN’s most senior official in Haiti has told the UN Security Council which met in New York on Monday to discuss the way forward for the embattled Caribbean island nation.","humanitarian","","","","","","","","","neutral","2","FALSE","LIVE: Haiti endures violence and hunger, but hopes grow for a more secure future","","","unconfirmed","1","[]","https://global.unitednations.entermediadb.net/assets/mediadb/services/module/asset/downloads/preset/Collections/Embargoed/04-02-2026-WFP-Haiti-01.jpg/image560x340cropped.jpg","UN News","https://news.un.org/feed/view/en/story/2026/07/1167972","institutional","2026-07-22T22:18:03.000Z","base"
"fbec25ae4dd78a3e","","2026-07-20T12:00:00Z","Moon Day focuses growing concerns around space junk — Amid surging lunar exploration, the UN on Monday urged governments to ensure that humanity's return to the Moon does not come at the expense of planet Earth – or the long-term sustainability of space.","political","","","","","","","","","neutral","2","FALSE","Moon Day focuses growing concerns around space junk","","","unconfirmed","1","[]","https://global.unitednations.entermediadb.net/assets/mediadb/services/module/asset/downloads/preset/Collections/Embargoed/01-05-2026-NASA-Artemis-06.jpg/image560x340cropped.jpg","UN News","https://news.un.org/feed/view/en/story/2026/07/1167976","institutional","2026-07-22T22:18:03.000Z","base"
"374616ccb1c6e1bf","","2026-07-20T13:09:00Z","Why Japan's new imperial law keeps women off the throne — New legislation aims to address the shrinking ranks of Japan's imperial family, while preserving male-only succession despite broad support for a female emperor.","political","","JP","","","","","","","neutral","2","FALSE","Why Japan's new imperial law keeps women off the throne","","","unconfirmed","1","[]","","DW English","https://www.dw.com/en/why-japan-s-new-imperial-law-keeps-women-off-the-throne/a-78037181?maca=en-rss-en-world-4025-rdf","german","2026-07-22T22:18:03.000Z","base"
"5021223e90f5cc80","","2026-07-20T13:46:00Z","US ties to Israel rattle rare earth deal in Malaysia — Malaysia's rare earth refinery in Gebeng is essential to a strategic deal between the Pentagon and Australia's Lynas mining corporation. Now, Malaysian activists are using it as leverage to support Palestinians in Gaza.","energy","","IL;PS","","","","","","","neutral","3","FALSE","US ties to Israel rattle rare earth deal in Malaysia","","","unconfirmed","1","[]","","DW English","https://www.dw.com/en/us-ties-to-israel-rattle-rare-earth-deal-in-malaysia/a-78037439?maca=en-rss-en-world-4025-rdf","german","2026-07-22T22:18:03.000Z","base"
"72aeabe249de8d5c","","2026-07-20T14:10:00Z","Why a 90-year-old treaty limits NATO in the Black Sea — A 90-year-old treaty still shapes the balance of power in the Black Sea. As Ukraine fights on against Russia, can NATO project power into waters it can't enter freely?","diplomatic","","RU;UA;NATO","","","","","","","neutral","3","FALSE","Why a 90-year-old treaty limits NATO in the Black Sea","","","unconfirmed","1","[]","https://upload.wikimedia.org/wikipedia/commons/thumb/a/a6/Moscow_Kremlin_from_Kamenny_bridge.jpg/1280px-Moscow_Kremlin_from_Kamenny_bridge.jpg","DW English","https://www.dw.com/en/why-a-90-year-old-treaty-limits-nato-in-the-black-sea/a-77966363?maca=en-rss-en-world-4025-rdf","german","2026-07-22T22:18:03.000Z","base"
"72a9c81ca62ea06a","","2026-07-20T14:16:00Z","UN chief Guterres to visit Cyprus in bid to revive peace talks — UN Secretary-General Antonio Guterres will visit Cyprus next week in what is seen as an effort to kickstart the stalled peace process. Why now? What is known about the plan? And what might be different this time round?","diplomatic","","","","","","","","","neutral","3","FALSE","UN chief Guterres to visit Cyprus in bid to revive peace talks","","","unconfirmed","1","[]","","DW English","https://www.dw.com/en/un-chief-guterres-to-visit-cyprus-in-bid-to-revive-peace-talks/a-78037819?maca=en-rss-en-world-4025-rdf","german","2026-07-22T22:18:03.000Z","base"
"21a3cad453fe7092","","2026-07-20T15:09:00Z","Russia says bus strike kills 5 in border region with Ukraine — The strike comes as Ukraine launched more than hundreds of drones at Moscow after a Russian missile barrage on Kyiv, as President Zelenskyy sought to calm growing tensions over Ukraine’s military leadership.","military","missile_strike","RU;UA","","","","","","","escalatory","5","FALSE","Russia says bus strike kills 5 in border region with Ukraine","","","unconfirmed","1","[]","https://upload.wikimedia.org/wikipedia/commons/thumb/a/a6/Moscow_Kremlin_from_Kamenny_bridge.jpg/1280px-Moscow_Kremlin_from_Kamenny_bridge.jpg","DW English","https://www.dw.com/en/russia-says-bus-strike-kills-5-in-border-region-with-ukraine/a-78039260?maca=en-rss-en-world-4025-rdf","german","2026-07-22T22:18:03.000Z","base"
"b6bb64185f6cd9bb","","2026-07-20T17:16:20Z","‘All I think about is her’: Families demand answers as Nigeria's boat disasters keep happening — Hundreds of lives are lost each year in Nigeria as a result of boat accidents yet nothing seems to change.","political","","","","","","","","","neutral","2","FALSE","‘All I think about is her’: Families demand answers as Nigeria's boat disasters keep happening","","","unconfirmed","1","[]","https://ichef.bbci.co.uk/ace/standard/240/cpsprodpb/b589/live/adb386d0-80f6-11f1-b983-cbe246fcd5da.jpg","BBC World","https://www.bbc.co.uk/news/articles/c309vzn676go?at_medium=RSS&at_campaign=rss","western-uk","2026-07-22T22:18:03.000Z","base"
"637bb7ee20194ee0","","2026-07-20T17:43:00Z","AliExpress hit with record EU fine — The Chinese retailer has become the latest major online marketplace to face penalties under the EU’s Digital Services Act.","political","","CN","","","","","","","neutral","2","FALSE","AliExpress hit with record EU fine","","","unconfirmed","1","[]","","DW English","https://www.dw.com/en/aliexpress-hit-with-record-eu-fine/a-78040720?maca=en-rss-en-world-4025-rdf","german","2026-07-22T22:18:03.000Z","base"
"34836b6b86d26f57","","2026-07-20T19:55:00Z","Mexican drug lord 'El Mayo' sentenced to life without parole in US prison — Ismael ""El Mayo"" Zambada, a co-founder of the Sinaloa cartel and one of the world's most notorious drug traffickers, was sentenced to life in a US prison.","political","","","","","","","","","neutral","2","FALSE","Mexican drug lord 'El Mayo' sentenced to life without parole in US prison","","","unconfirmed","1","[]","","DW English","https://www.dw.com/en/mexican-drug-lord-el-mayo-sentenced-to-life-without-parole-in-us-prison/a-78042164?maca=en-rss-en-world-4025-rdf","german","2026-07-22T22:18:03.000Z","base"
"a8236306054be8ff","","2026-07-21T10:01:59Z","Why are thousands protesting for education reform in India? — Thousands of mostly young people tried to march on India's parliament to demand changes to how the education system is run.","political","protest","IN","","","","","","","neutral","2","FALSE","Why are thousands protesting for education reform in India?","","","unconfirmed","1","[]","https://ichef.bbci.co.uk/ace/standard/240/cpsprodpb/1c26/live/e37d7760-8440-11f1-bee8-53ce494e1abc.jpg","BBC World","https://www.bbc.co.uk/news/articles/cedj9j911p8o?at_medium=RSS&at_campaign=rss","western-uk","2026-07-22T22:18:03.000Z","base"
"3ca0ef832be01e80","","2026-07-21T11:21:47Z","Watch: Flooded towns and evacuations as Chile hit by heavy rain — A ""state of catastrophe"" has been declared in Coquimbo and Huasco following the downpour.","political","","","","","","","","","neutral","2","FALSE","Watch: Flooded towns and evacuations as Chile hit by heavy rain","","","unconfirmed","1","[]","https://ichef.bbci.co.uk/ace/standard/240/cpsprodpb/90ee/live/c1f90d80-84f3-11f1-926f-c90d1bcfbc84.jpg","BBC World","https://www.bbc.co.uk/news/videos/cy9wq8j2p7qo?at_medium=RSS&at_campaign=rss","western-uk","2026-07-22T22:18:03.000Z","base"
"34c88907c56785b9","","2026-07-21T11:35:00Z","How India's youth-led 'Cockroach' movement challenges Modi — What started as a satirical protest against exam leaks in India has grown into a wider movement voicing young Indians' anger over jobs and education.","social","protest","IN","","","","","","","neutral","2","FALSE","How India's youth-led 'Cockroach' movement challenges Modi","","","unconfirmed","1","[]","","DW English","https://www.dw.com/en/how-india-s-youth-led-cockroach-movement-challenges-modi/a-78048621?maca=en-rss-en-world-4025-rdf","german","2026-07-22T22:18:03.000Z","base"
"2368d40f53458836","","2026-07-21T12:00:00Z","‘Business as usual is a business of death’: UN adopts road safety pledge over US objection — The UN General Assembly closed its first ever High-level Meeting on road safety on Tuesday by adopting a sweeping new declaration aimed at halving road deaths by 2030 – over the sole objection of the United States.","political","","US","","","","","","","neutral","2","FALSE","‘Business as usual is a business of death’: UN adopts road safety pledge over US objection","","","unconfirmed","1","[]","https://global.unitednations.entermediadb.net/assets/mediadb/services/module/asset/downloads/preset/Libraries/Production+Library/03-12-2021_UNICEF-460335_Yemen.jpg/image560x340cropped.jpg","UN News","https://news.un.org/feed/view/en/story/2026/07/1167993","institutional","2026-07-22T22:18:03.000Z","base"
"a3d0ee0d46b63620","","2026-07-21T12:00:00Z","World News in Brief: Sexual violence in DR Congo, deaths in Ukraine and Russia, crime in Southeast Asia — Independent UN human rights experts on Tuesday&nbsp;condemned the M23 armed group’s “reign of terror” over territory it controls in eastern Democratic Republic of the Congo (DRC), calling for an end to the Rwanda-backed group’s sexual torture and violence against civilians.","terrorism","attack","RU;UA","","","","","","","escalatory","4","FALSE","World News in Brief: Sexual violence in DR Congo, deaths in Ukraine and Russia, crime in Southeast Asia","","","unconfirmed","1","[]","https://global.unitednations.entermediadb.net/assets/mediadb/services/module/asset/downloads/preset/assets/2012/11/15969/image560x340cropped.jpg","UN News","https://news.un.org/feed/view/en/story/2026/07/1167992","institutional","2026-07-22T22:18:03.000Z","base"
"08c18542201204eb","","2026-07-21T12:00:00Z","Israeli attacks on Gaza intensify amid surge of West Bank settler violence — Amid intensified deadly Israeli attacks in Gaza, the UN chief and top officials condemned the killings while a surge violence rocked the West Bank and aid agencies scrambled to help Palestinians.","military","strike","IL;PS","","","","","","","escalatory","2","FALSE","Israeli attacks on Gaza intensify amid surge of West Bank settler violence","","","unconfirmed","1","[]","https://global.unitednations.entermediadb.net/assets/mediadb/services/module/asset/downloads/preset/Collections/Embargoed/2026/06/22-06-2026-WFP-Gaza-03.jpg/image560x340cropped.jpg","UN News","https://news.un.org/feed/view/en/story/2026/07/1167991","institutional","2026-07-22T22:18:03.000Z","base"
"fe62726c2d0bfe53","","2026-07-21T12:00:00Z","Critical minerals: The hidden resources powering the clean energy future — Why are critical minerals suddenly at the centre of global politics?","energy","","","","","","","","","neutral","3","FALSE","Critical minerals: The hidden resources powering the clean energy future","","","unconfirmed","1","[]","https://global.unitednations.entermediadb.net/assets/mediadb/services/module/asset/downloads/preset/Collections/Embargoed/20-04-2026-UNDP-Philippines-solar.jpg/image560x340cropped.jpg","UN News","https://news.un.org/feed/view/en/story/2026/07/1167990","institutional","2026-07-22T22:18:03.000Z","base"
"8ffefae4f936b20a","","2026-07-21T12:00:00Z","Guterres calls for stepping up diplomatic efforts to end US-Iran conflict — The United Nations again called for restraint as war ramps up in the Middle East, underscoring the need for dialogue and an end to attacks on “vital infrastructure” across the region.","military","strike","IR","","","","","","","escalatory","2","FALSE","Guterres calls for stepping up diplomatic efforts to end US-Iran conflict","","","unconfirmed","1","[]","https://global.unitednations.entermediadb.net/assets/mediadb/services/module/asset/downloads/preset/assets/2016/09/25328/image560x340cropped.jpg","UN News","https://news.un.org/feed/view/en/story/2026/07/1167989","institutional","2026-07-22T22:18:03.000Z","base"
"fb1415cc0237e9bb","","2026-07-21T12:00:00Z","Global hunger declines again but progress remains uneven across regions — Global hunger declined for a third consecutive year in 2025 showing that progress is possible, but gains remain fragile and far too slow to achieve the Sustainable Development Goals (SDGs) by the 2030 deadline.","political","","","","","","","","","neutral","2","FALSE","Global hunger declines again but progress remains uneven across regions","","","unconfirmed","1","[]","https://global.unitednations.entermediadb.net/assets/mediadb/services/module/asset/downloads/preset/Collections/Embargoed/22-04-2025-WFP-Haiti-04.jpg/image560x340cropped.jpg","UN News","https://news.un.org/feed/view/en/story/2026/07/1167987","institutional","2026-07-22T22:18:03.000Z","base"
"dd8fa3986280375c","","2026-07-21T12:00:00Z","UN refugee agency reports 144 migrants dead or missing off Mauritanian coast — The UN’s refugee agency (UNHCR) reports that 144 migrants attempting to reach Europe are dead or missing due to a series of “tragic maritime incidents” off the coast of Mauritania last week.","humanitarian","","","","","","","","","neutral","2","FALSE","UN refugee agency reports 144 migrants dead or missing off Mauritanian coast","","","unconfirmed","1","[]","https://global.unitednations.entermediadb.net/assets/mediadb/services/module/asset/downloads/preset/Collections/Embargoed/2026/07/21-07-2026-Wikipedia-Mauritania.jpg/image560x340cropped.jpg","UN News","https://news.un.org/feed/view/en/story/2026/07/1167985","institutional","2026-07-22T22:18:03.000Z","base"
"c6aa8153788d6ba5","","2026-07-21T12:00:00Z","Security Council LIVE: Spotlight on Syria as Guterres heads to Damascus — The Security Council discussed the situation on the ground in Syria amid reports of an Israeli attack in occupied territory and of a multi-national oil pipeline to counter the closure of the critical Strait of Hormuz – still the focus of the ongoing US-Iran war. The meeting follows UN independent investigators’ findings that security conditions remain fragile in the south as António Guterres&nb...","military","strike","IL;IR;SY","","","","","","","escalatory","4","FALSE","Security Council LIVE: Spotlight on Syria as Guterres heads to Damascus","","","unconfirmed","1","[]","https://global.unitednations.entermediadb.net/assets/mediadb/services/module/asset/downloads/preset/Collections/Embargoed/13-02-2026-UNICEF-Syria-03.jpg/image560x340cropped.jpg","UN News","https://news.un.org/feed/view/en/story/2026/07/1167984","institutional","2026-07-22T22:18:03.000Z","base"
"b46bcbf8b1a6259b","","2026-07-21T12:00:00Z","DR Congo: Ebola outbreak still expanding, WHO sees signs of stabilization — In the Democratic Republic of the Congo (DRC), UN health teams and partners are still racing to contain the rapidly expanding Ebola outbreak, despite ongoing insecurity in eastern areas where the virus has taken hold. As of 19 July, the DRC Government has recorded 2,423 confirmed cases, including 967 deaths and 469 recoveries.&nbsp;","political","","","","","","","","","neutral","2","FALSE","DR Congo: Ebola outbreak still expanding, WHO sees signs of stabilization","","","unconfirmed","1","[]","https://global.unitednations.entermediadb.net/assets/mediadb/services/module/asset/downloads/preset/Collections/Embargoed/2026/06/30-06-2026-UNFPA-DR-Congo-ebola-05.jpg/image560x340cropped.jpg","UN News","https://news.un.org/feed/view/en/story/2026/07/1167983","institutional","2026-07-22T22:18:03.000Z","base"
"8d432819b8d9c8ab","","2026-07-21T13:01:09Z","Watch Texas police officer pull man from burning car — Bodycam and dashcam footage shows a police officer rescue a man seconds before his car was engulfed in flames in Texas.","political","","","","","","","","","neutral","2","FALSE","Watch Texas police officer pull man from burning car","","","unconfirmed","1","[]","https://ichef.bbci.co.uk/ace/standard/240/cpsprodpb/5644/live/ffaf5190-8500-11f1-926f-c90d1bcfbc84.jpg","BBC World","https://www.bbc.co.uk/news/videos/clyej920j5po?at_medium=RSS&at_campaign=rss","western-uk","2026-07-22T22:18:03.000Z","base"
"4053ebd1485691b2","","2026-07-21T14:16:00Z","China narrows AI gap, challenges US influence — At the World Artificial Intelligence Conference in Shanghai, Beijing showcased advances in AI while promoting its vision of open-source development and global governance.","political","","CN","","","","","","","neutral","2","FALSE","China narrows AI gap, challenges US influence","","","unconfirmed","1","[]","","DW English","https://www.dw.com/en/china-narrows-ai-gap-challenges-us-influence/a-78053001?maca=en-rss-en-world-4025-rdf","german","2026-07-22T22:18:03.000Z","base"
"3d7a7264bd9730b3","","2026-07-21T14:36:47Z","Why Iran is risking so much over the Strait of Hormuz — None of the choices facing Iran’s leaders offer a clear path to victory, as the conflict with the US continues.","political","","IR","","","","","","","neutral","2","FALSE","Why Iran is risking so much over the Strait of Hormuz","","","unconfirmed","1","[]","https://ichef.bbci.co.uk/ace/standard/240/cpsprodpb/65aa/live/e4791990-84fd-11f1-8b9b-a724b687bb3b.jpg","BBC World","https://www.bbc.co.uk/news/articles/cwymx3eevpjo?at_medium=RSS&at_campaign=rss","western-uk","2026-07-22T22:18:03.000Z","base"
"5c696741bddf1fa6","","2026-07-21T18:39:00Z","Jordan faces growing risk of becoming latest frontline state in US-Iran conflict — As Iranian attacks intensify, Jordan is emerging as the latest frontline state in the widening Middle East conflict. Why is the Hashemite Kingdom a target for Tehran?","military","strike","IR","","","","","","","escalatory","2","FALSE","Jordan faces growing risk of becoming latest frontline state in US-Iran conflict","","","unconfirmed","1","[]","","DW English","https://www.dw.com/en/jordan-faces-growing-risk-of-becoming-latest-frontline-state-in-us-iran-conflict/a-78055209?maca=en-rss-en-world-4025-rdf","german","2026-07-22T22:18:03.000Z","base"
"7a74c96916620ad4","","2026-07-21T22:26:19Z","Tokyo urges men to wear shorts to work, but some women say it's 'leg hair harassment' — The Tokyo Metropolitan Government wants workers to ditch the suit and tie for t-shirts, trainers - and shorts.","political","","","","","","","","","neutral","2","FALSE","Tokyo urges men to wear shorts to work, but some women say it's 'leg hair harassment'","","","unconfirmed","1","[]","https://ichef.bbci.co.uk/ace/standard/240/cpsprodpb/fd1c/live/66a05f50-84d6-11f1-8a1f-271692b35cb6.jpg","BBC World","https://www.bbc.co.uk/news/articles/cvgwp513jpvo?at_medium=RSS&at_campaign=rss","western-uk","2026-07-22T22:18:03.000Z","base"
"c653a846f0c0bd15","","2026-07-21T22:48:32Z","OpenAI says its AI models hacked another company during cybersecurity test — OpenAI says some of its most advanced AI models hacked an outside company during a cybersecurity test, breaking out of a restricted environment to steal the test answers from its database. The incident happened during an internal evaluation involving GPT-5.6 Sol and a more capable pre-release model, OpenAI said Tuesday. The outside platform was Hugging [&#8230;]
The post OpenAI says its AI mode...","cyber","cyberattack","","","","","","","","escalatory","2","FALSE","OpenAI says its AI models hacked another company during cybersecurity test","","","unconfirmed","1","[]","","BNO News","https://bnonews.com/index.php/2026/07/openai-says-its-ai-models-hacked-another-company-during-cybersecurity-test/","wire-fast","2026-07-22T22:18:03.000Z","base"
"34790e0873365548","","2026-07-21T23:02:46Z","4th death reported in NYC Legionnaires’ disease outbreak — A fourth person has died in a Legionnaires’ disease outbreak in New York City, according to health officials. A total of 76 cases have been reported. The New York City Health Department reported the fourth death on Monday. Seven people remain hospitalized, 53 have been discharged and 12 did not require hospitalization. The outbreak is [&#8230;]
The post 4th death reported in NYC Legionnaires’ d...","political","","","","","","","","","neutral","2","FALSE","4th death reported in NYC Legionnaires’ disease outbreak","","","unconfirmed","1","[]","","BNO News","https://bnonews.com/index.php/2026/07/fourth-death-reported-in-nyc-legionnaires-disease-outbreak/","wire-fast","2026-07-22T22:18:03.000Z","base"
"d8dd530d9377592e","","2026-07-21T23:32:54Z","Death toll from Guyana ferry disaster rises to 53 — The death toll from a ferry disaster in Guyana has risen to 53, according to officials. At least 77 people have been rescued. Guyana&#8217;s Prime Minister Mark Phillips announced the updated toll on Tuesday. Of the 53 people confirmed dead, 26 have been identified. Children are among the victims. The ferry was carrying 179 people [&#8230;]
The post Death toll from Guyana ferry disaster rises t...","political","","","","","","","","","neutral","2","FALSE","Death toll from Guyana ferry disaster rises to 53","","","unconfirmed","1","[]","https://upload.wikimedia.org/wikipedia/commons/thumb/e/eb/Panoramic_View_of_Caracas_from_Militar_Hospital.jpg/1280px-Panoramic_View_of_Caracas_from_Militar_Hospital.jpg","BNO News","https://bnonews.com/index.php/2026/07/death-toll-from-guyana-ferry-disaster-rises-to-53/","wire-fast","2026-07-22T22:18:03.000Z","base"
"ae8d33f6175650bf","","2026-07-21T23:46:35Z","Why WhatsApp usernames could upset Somalia's anti-terror fight — People will be able to chat without revealing their contact number once the new feature is rolled out.","terrorism","attack","","","","","","","","escalatory","2","FALSE","Why WhatsApp usernames could upset Somalia's anti-terror fight","","","unconfirmed","1","[]","https://ichef.bbci.co.uk/ace/standard/240/cpsprodpb/16d2/live/9d562d60-8529-11f1-b976-0b9c15b0ccfc.jpg","BBC World","https://www.bbc.co.uk/news/articles/ce97zxdkeyyo?at_medium=RSS&at_campaign=rss","western-uk","2026-07-22T22:18:03.000Z","base"
